Product_Weight,Product_Sugar_Content,Product_Allocated_Area,Product_Type,Product_MRP,Store_Establishment_Year,Store_Size,Store_Location_City_Type,Store_Type,Product_Store_Sales_Total
12.35,No Sugar,0.025,Health and Hygiene,151.39,2009,Medium,Tier 2,Supermarket Type2,5119.47
12.9,No Sugar,0.076,Household,111.51,2009,Medium,Tier 2,Supermarket Type2,2783.42
9.02,Low Sugar,0.072,Canned,103.58,1998,Small,Tier 3,Food Mart,1743.54
11.08,No Sugar,0.015,Household,143.99,2009,Medium,Tier 2,Supermarket Type2,3034.97
13.71,Low Sugar,0.175,Dairy,123.9,2009,Medium,Tier 2,Supermarket Type2,3218.7
11.79,Low Sugar,0.021,Snack Foods,126.98,2009,Medium,Tier 2,Supermarket Type2,2848.37
14.52,Low Sugar,0.044,Fruits and Vegetables,171.66,1999,Medium,Tier 1,Departmental Store,4379.86
18.31,Low Sugar,0.071,Snack Foods,175.55,1999,Medium,Tier 1,Departmental Store,5315.71
11.74,No Sugar,0.09,Household,159.96,2009,Medium,Tier 2,Supermarket Type2,3512.22
11.2,Low Sugar,0.104,Fruits and Vegetables,143.69,2009,Medium,Tier 2,Supermarket Type2,3055.59
15.79,Low Sugar,0.073,Fruits and Vegetables,181.99,1987,High,Tier 2,Supermarket Type1,4878.66
16.18,Low Sugar,0.093,Breads,202.49,1999,Medium,Tier 1,Departmental Store,5384.8
14.14,Low Sugar,0.044,Meat,155.64,2009,Medium,Tier 2,Supermarket Type2,3966.19
7.15,Low Sugar,0.028,Snack Foods,139.85,1998,Small,Tier 3,Food Mart,2063.65
12.62,Low Sugar,0.028,Snack Foods,104.69,2009,Medium,Tier 2,Supermarket Type2,2578.65
10.41,Low Sugar,0.083,Baking Goods,143.89,2009,Medium,Tier 2,Supermarket Type2,2882.56
13.29,Regular,0.017,Dairy,110.55,1999,Medium,Tier 1,Departmental Store,6578.85
14.33,Regular,0.098,Meat,194.7,1987,High,Tier 2,Supermarket Type1,3721.52
11.81,Regular,0.07,Frozen Foods,128.82,2009,Medium,Tier 2,Supermarket Type2,2889.43
10.97,Regular,0.021,Frozen Foods,137.06,2009,Medium,Tier 2,Supermarket Type2,2870.08
14.58,Low Sugar,0.054,Frozen Foods,139.7,2009,Medium,Tier 2,Supermarket Type2,3739.56
13.72,Low Sugar,0.051,Hard Drinks,144.15,2009,Medium,Tier 2,Supermarket Type2,3636.68
13.25,No Sugar,0.039,Health and Hygiene,144.34,2009,Medium,Tier 2,Supermarket Type2,3533.9
11.9,Low Sugar,0.172,Dairy,97.08,1998,Small,Tier 3,Food Mart,2261.32
12.91,Low Sugar,0.023,Snack Foods,176.48,1987,High,Tier 2,Supermarket Type1,4112.86
8.38,Low Sugar,0.064,Breads,109.73,1998,Small,Tier 3,Food Mart,1725.49
13.09,No Sugar,0.043,Household,166.92,2009,Medium,Tier 2,Supermarket Type2,3959.48
11.46,Low Sugar,0.067,Soft Drinks,146.59,2009,Medium,Tier 2,Supermarket Type2,3174.28
11.69,Regular,0.076,Canned,132.88,2009,Medium,Tier 2,Supermarket Type2,2945.62
11.89,No Sugar,0.11,Health and Hygiene,110.23,2009,Medium,Tier 2,Supermarket Type2,3204.21
12.27,Low Sugar,0.043,Canned,133.74,2009,Medium,Tier 2,Supermarket Type2,3094.74
13.23,Low Sugar,0.037,Fruits and Vegetables,151.76,2009,Medium,Tier 2,Supermarket Type2,3681.34
11.27,Regular,0.061,Frozen Foods,124.65,2009,Medium,Tier 2,Supermarket Type2,2682.62
10.92,Regular,0.012,Soft Drinks,152.98,2009,Medium,Tier 2,Supermarket Type2,3184.54
14.49,Low Sugar,0.061,Soft Drinks,161.24,1987,High,Tier 2,Supermarket Type1,2910.78
11.25,Low Sugar,0.073,Frozen Foods,112.68,1987,High,Tier 2,Supermarket Type1,2433.8
14.28,No Sugar,0.077,Household,162.93,1987,High,Tier 2,Supermarket Type1,4146.19
12.49,Low Sugar,0.292,Frozen Foods,131.49,2009,Medium,Tier 2,Supermarket Type2,3097.53
11.91,Low Sugar,0.127,Hard Drinks,159.0,2009,Medium,Tier 2,Supermarket Type2,3529.48
15.67,Regular,0.045,Fruits and Vegetables,181.27,1987,High,Tier 2,Supermarket Type1,4835.88
10.32,Regular,0.034,Soft Drinks,127.13,2009,Medium,Tier 2,Supermarket Type2,2519.76
14.85,Regular,0.013,Snack Foods,195.45,1987,High,Tier 2,Supermarket Type1,4939.56
7.98,Low Sugar,0.097,Meat,95.02,1998,Small,Tier 3,Food Mart,1332.44
15.52,Regular,0.071,Baking Goods,188.27,1987,High,Tier 2,Supermarket Type1,4944.48
13.34,Low Sugar,0.033,Snack Foods,180.09,1999,Medium,Tier 1,Departmental Store,4285.81
11.28,Regular,0.054,Soft Drinks,87.69,1998,Small,Tier 3,Food Mart,1928.58
14.17,Low Sugar,0.074,Fruits and Vegetables,155.33,2009,Medium,Tier 2,Supermarket Type2,3966.44
11.13,Low Sugar,0.047,Dairy,102.23,1998,Small,Tier 3,Food Mart,2192.55
11.26,Low Sugar,0.08,Canned,161.09,2009,Medium,Tier 2,Supermarket Type2,3426.12
12.23,Regular,0.024,Snack Foods,137.52,2009,Medium,Tier 2,Supermarket Type2,3164.11
12.23,Low Sugar,0.058,Seafood,164.15,2009,Medium,Tier 2,Supermarket Type2,3708.81
12.33,Low Sugar,0.053,Fruits and Vegetables,86.72,1998,Small,Tier 3,Food Mart,2146.46
15.34,Regular,0.041,Fruits and Vegetables,131.02,2009,Medium,Tier 2,Supermarket Type2,3733.22
13.15,Low Sugar,0.143,Breakfast,123.37,2009,Medium,Tier 2,Supermarket Type2,3919.52
13.2,Low Sugar,0.133,Hard Drinks,119.63,2009,Medium,Tier 2,Supermarket Type2,3015.69
10.82,Regular,0.136,Fruits and Vegetables,140.1,2009,Medium,Tier 2,Supermarket Type2,2897.96
18.29,Low Sugar,0.142,Meat,146.15,1999,Medium,Tier 1,Departmental Store,4708.24
11.22,Low Sugar,0.128,Frozen Foods,175.64,2009,Medium,Tier 2,Supermarket Type2,3715.98
10.4,Low Sugar,0.07,Snack Foods,161.33,2009,Medium,Tier 2,Supermarket Type2,3237.31
11.44,Low Sugar,0.038,Breads,99.71,1998,Small,Tier 3,Food Mart,2211.86
14.59,Low Sugar,0.068,Baking Goods,201.72,1999,Medium,Tier 1,Departmental Store,5009.1
12.68,No Sugar,0.024,Health and Hygiene,140.13,2009,Medium,Tier 2,Supermarket Type2,3317.08
13.21,Low Sugar,0.034,Snack Foods,159.36,2009,Medium,Tier 2,Supermarket Type2,3832.18
8.49,Low Sugar,0.112,Baking Goods,133.27,1998,Small,Tier 3,Food Mart,2230.53
14.12,Low Sugar,0.099,Baking Goods,126.73,2009,Medium,Tier 2,Supermarket Type2,3369.64
12.95,Regular,0.119,Frozen Foods,168.02,2009,Medium,Tier 2,Supermarket Type2,3950.9
8.38,Low Sugar,0.038,Fruits and Vegetables,117.28,1998,Small,Tier 3,Food Mart,1879.24
12.02,Low Sugar,0.226,Fruits and Vegetables,125.31,2009,Medium,Tier 2,Supermarket Type2,2864.82
13.37,Low Sugar,0.067,Fruits and Vegetables,135.98,2009,Medium,Tier 2,Supermarket Type2,3389.05
11.09,Low Sugar,0.123,Snack Foods,80.12,1998,Small,Tier 3,Food Mart,1730.86
17.5,Regular,0.178,Meat,192.22,1999,Medium,Tier 1,Departmental Store,5472.41
16.09,Regular,0.058,Snack Foods,229.63,1999,Medium,Tier 1,Departmental Store,5919.69
18.98,Regular,0.021,Frozen Foods,203.09,1999,Medium,Tier 1,Departmental Store,6030.24
16.28,Low Sugar,0.047,Dairy,136.19,1987,High,Tier 2,Supermarket Type1,4050.33
10.25,Low Sugar,0.117,Snack Foods,186.3,2009,Medium,Tier 2,Supermarket Type2,3714.66
8.48,Regular,0.186,Canned,81.59,1998,Small,Tier 3,Food Mart,1171.06
10.48,No Sugar,0.023,Others,108.81,1998,Small,Tier 3,Food Mart,2179.59
14.15,Low Sugar,0.021,Breads,147.57,2009,Medium,Tier 2,Supermarket Type2,3801.62
9.91,Regular,0.044,Canned,136.33,2009,Medium,Tier 2,Supermarket Type2,2615.44
16.76,Low Sugar,0.177,Dairy,156.14,1987,High,Tier 2,Supermarket Type1,4568.26
12.57,Regular,0.037,Breads,134.06,2009,Medium,Tier 2,Supermarket Type2,3169.84
11.79,Low Sugar,0.009,Dairy,114.28,2009,Medium,Tier 2,Supermarket Type2,2587.35
15.78,Regular,0.121,Fruits and Vegetables,212.3,1999,Medium,Tier 1,Departmental Store,3666.96
13.08,Low Sugar,0.008,Snack Foods,149.13,2009,Medium,Tier 2,Supermarket Type2,3592.35
15.77,Low Sugar,0.005,Canned,202.59,1999,Medium,Tier 1,Departmental Store,5295.06
15.14,Low Sugar,0.089,Frozen Foods,214.63,1999,Medium,Tier 1,Departmental Store,3069.24
15.59,Regular,0.05,Fruits and Vegetables,180.74,1987,High,Tier 2,Supermarket Type1,4806.88
13.44,Low Sugar,0.021,Frozen Foods,157.43,2009,Medium,Tier 2,Supermarket Type2,3842.89
13.23,Low Sugar,0.072,Baking Goods,131.62,2009,Medium,Tier 2,Supermarket Type2,2986.38
10.4,Low Sugar,0.059,Fruits and Vegetables,137.67,2009,Medium,Tier 2,Supermarket Type2,2752.13
10.1,No Sugar,0.071,Health and Hygiene,86.91,1987,High,Tier 2,Supermarket Type1,2734.26
13.48,Regular,0.044,Fruits and Vegetables,105.11,2009,Medium,Tier 2,Supermarket Type2,2782.74
10.74,Low Sugar,0.073,Starchy Foods,180.4,2009,Medium,Tier 2,Supermarket Type2,3703.8
13.48,Low Sugar,0.01,Frozen Foods,143.92,2009,Medium,Tier 2,Supermarket Type2,3577.24
16.84,Regular,0.096,Frozen Foods,159.09,1998,Small,Tier 3,Food Mart,532.14
10.07,Low Sugar,0.081,Starchy Foods,100.23,1998,Small,Tier 3,Food Mart,1911.04
13.05,Regular,0.015,Frozen Foods,145.06,2009,Medium,Tier 2,Supermarket Type2,3501.91
12.89,Low Sugar,0.059,Hard Drinks,148.99,2009,Medium,Tier 2,Supermarket Type2,3547.69
12.41,No Sugar,0.042,Health and Hygiene,166.09,2009,Medium,Tier 2,Supermarket Type2,3788.44
15.01,Low Sugar,0.011,Starchy Foods,160.4,1999,Medium,Tier 1,Departmental Store,4259.43
14.38,Low Sugar,0.046,Fruits and Vegetables,152.93,2009,Medium,Tier 2,Supermarket Type2,3963.58
14.79,Low Sugar,0.105,Fruits and Vegetables,200.0,1999,Medium,Tier 1,Departmental Store,5019.24
16.67,No Sugar,0.046,Household,202.84,1999,Medium,Tier 1,Departmental Store,5503.45
12.07,Low Sugar,0.015,Soft Drinks,151.64,2009,Medium,Tier 2,Supermarket Type2,3415.8
9.39,Low Sugar,0.149,Snack Foods,116.56,1998,Small,Tier 3,Food Mart,2093.1
12.61,Regular,0.093,Soft Drinks,131.79,2009,Medium,Tier 2,Supermarket Type2,3131.08
14.87,Low Sugar,0.154,Fruits and Vegetables,151.9,1987,High,Tier 2,Supermarket Type1,4054.14
14.79,No Sugar,0.144,Health and Hygiene,128.07,2009,Medium,Tier 2,Supermarket Type2,3547.76
11.84,Regular,0.021,Meat,88.85,1998,Small,Tier 3,Food Mart,2079.95
13.71,Regular,0.092,Snack Foods,180.21,1999,Medium,Tier 1,Departmental Store,4371.51
8.19,Regular,0.03,Meat,121.32,1998,Small,Tier 3,Food Mart,1917.51
9.72,No Sugar,0.047,Household,139.61,2009,Medium,Tier 2,Supermarket Type2,2639.27
14.9,No Sugar,0.049,Health and Hygiene,171.89,1987,High,Tier 2,Supermarket Type1,4758.46
10.6,Low Sugar,0.12,Starchy Foods,120.41,1987,High,Tier 2,Supermarket Type1,2445.43
14.39,Low Sugar,0.047,Fruits and Vegetables,158.65,1987,High,Tier 2,Supermarket Type1,3058.74
11.32,Low Sugar,0.071,Fruits and Vegetables,149.64,2009,Medium,Tier 2,Supermarket Type2,3205.35
13.52,Regular,0.093,Snack Foods,197.19,1987,High,Tier 2,Supermarket Type1,4674.53
9.56,Regular,0.045,Meat,129.4,1987,High,Tier 2,Supermarket Type1,2393.83
11.19,No Sugar,0.049,Household,95.12,1998,Small,Tier 3,Food Mart,2059.89
16.96,Regular,0.08,Dairy,150.74,1987,High,Tier 2,Supermarket Type1,4503.6
11.26,Regular,0.076,Fruits and Vegetables,116.37,2009,Medium,Tier 2,Supermarket Type2,2511.48
8.49,Regular,0.052,Baking Goods,108.7,1998,Small,Tier 3,Food Mart,1728.74
15.42,Regular,0.047,Meat,150.21,1998,Small,Tier 3,Food Mart,1594.65
14.41,Regular,0.035,Frozen Foods,131.41,2009,Medium,Tier 2,Supermarket Type2,3531.25
11.78,No Sugar,0.126,Household,168.68,2009,Medium,Tier 2,Supermarket Type2,3698.77
14.67,Regular,0.072,Canned,150.17,2009,Medium,Tier 2,Supermarket Type2,3973.91
13.68,Low Sugar,0.137,Baking Goods,97.26,2009,Medium,Tier 2,Supermarket Type2,2667.17
11.85,Low Sugar,0.076,Fruits and Vegetables,109.2,1987,High,Tier 2,Supermarket Type1,2498.03
17.28,Low Sugar,0.098,Frozen Foods,176.49,1999,Medium,Tier 1,Departmental Store,5102.86
15.13,Regular,0.125,Meat,203.55,1999,Medium,Tier 1,Departmental Store,5168.94
10.11,No Sugar,0.031,Household,135.36,2009,Medium,Tier 2,Supermarket Type2,2640.81
10.72,Regular,0.129,Dairy,106.39,1998,Small,Tier 3,Food Mart,2185.42
10.72,Low Sugar,0.052,Soft Drinks,161.86,2009,Medium,Tier 2,Supermarket Type2,3318.82
13.95,Low Sugar,0.073,Breads,104.83,2009,Medium,Tier 2,Supermarket Type2,2882.61
12.23,Regular,0.019,Fruits and Vegetables,145.37,2009,Medium,Tier 2,Supermarket Type2,3323.56
12.31,Low Sugar,0.168,Meat,170.72,2009,Medium,Tier 2,Supermarket Type2,3860.36
10.06,Low Sugar,0.066,Snack Foods,138.78,2009,Medium,Tier 2,Supermarket Type2,2698.59
11.44,No Sugar,0.085,Household,101.11,1998,Small,Tier 3,Food Mart,2238.75
17.29,Low Sugar,0.018,Baking Goods,183.51,1999,Medium,Tier 1,Departmental Store,5247.29
13.4,Low Sugar,0.088,Frozen Foods,148.79,2009,Medium,Tier 2,Supermarket Type2,3658.4
12.98,No Sugar,0.04,Household,183.24,1999,Medium,Tier 1,Departmental Store,4268.42
13.35,Low Sugar,0.067,Fruits and Vegetables,108.83,2009,Medium,Tier 2,Supermarket Type2,2828.49
12.83,Low Sugar,0.017,Hard Drinks,117.53,2009,Medium,Tier 2,Supermarket Type2,2890.31
14.29,No Sugar,0.018,Health and Hygiene,188.64,1987,High,Tier 2,Supermarket Type1,4675.53
10.38,Regular,0.091,Meat,132.31,2009,Medium,Tier 2,Supermarket Type2,2638.73
10.35,Low Sugar,0.028,Breads,126.05,2009,Medium,Tier 2,Supermarket Type2,2502.63
12.39,Low Sugar,0.026,Canned,160.13,2009,Medium,Tier 2,Supermarket Type2,3661.32
16.63,Regular,0.041,Frozen Foods,177.57,1999,Medium,Tier 1,Departmental Store,4977.29
10.81,Low Sugar,0.138,Seafood,161.84,2009,Medium,Tier 2,Supermarket Type2,3340.89
16.72,Low Sugar,0.101,Dairy,217.12,1999,Medium,Tier 1,Departmental Store,5806.41
11.12,No Sugar,0.137,Health and Hygiene,99.28,1998,Small,Tier 3,Food Mart,2129.23
13.22,Regular,0.036,Fruits and Vegetables,162.57,2009,Medium,Tier 2,Supermarket Type2,3899.02
10.14,Low Sugar,0.122,Seafood,162.93,2009,Medium,Tier 2,Supermarket Type2,3210.54
13.13,Regular,0.076,Snack Foods,203.58,1987,High,Tier 2,Supermarket Type1,4717.96
16.95,Regular,0.034,Fruits and Vegetables,151.42,1987,High,Tier 2,Supermarket Type1,4514.19
12.41,Low Sugar,0.029,Frozen Foods,118.15,2009,Medium,Tier 2,Supermarket Type2,2808.07
15.68,Low Sugar,0.041,Frozen Foods,191.79,1999,Medium,Tier 1,Departmental Store,5053.88
8.59,Regular,0.057,Baking Goods,144.68,1987,High,Tier 2,Supermarket Type1,2487.05
12.7,Low Sugar,0.038,Fruits and Vegetables,170.48,2009,Medium,Tier 2,Supermarket Type2,3944.7
12.01,Low Sugar,0.032,Baking Goods,147.05,2009,Medium,Tier 2,Supermarket Type2,3307.71
14.24,Low Sugar,0.021,Frozen Foods,184.56,1987,High,Tier 2,Supermarket Type1,4580.86
12.54,Low Sugar,0.014,Dairy,140.12,2009,Medium,Tier 2,Supermarket Type2,3285.79
13.45,Low Sugar,0.08,Starchy Foods,148.98,2009,Medium,Tier 2,Supermarket Type2,3673.95
9.36,No Sugar,0.036,Health and Hygiene,122.03,1998,Small,Tier 3,Food Mart,2196.62
16.42,No Sugar,0.086,Health and Hygiene,166.24,1987,High,Tier 2,Supermarket Type1,4698.02
9.04,Low Sugar,0.025,Snack Foods,129.15,1998,Small,Tier 3,Food Mart,2271.02
12.21,Regular,0.019,Dairy,176.25,2009,Medium,Tier 2,Supermarket Type2,3951.99
16.13,Low Sugar,0.042,Baking Goods,206.83,1999,Medium,Tier 1,Departmental Store,5462.98
13.04,Low Sugar,0.028,Breads,126.64,1999,Medium,Tier 1,Departmental Store,6660.96
10.01,Regular,0.038,Fruits and Vegetables,103.43,1998,Small,Tier 3,Food Mart,1964.7
10.78,No Sugar,0.118,Household,100.72,1998,Small,Tier 3,Food Mart,2082.07
11.76,Low Sugar,0.151,Breads,116.27,2009,Medium,Tier 2,Supermarket Type2,2622.06
10.97,Low Sugar,0.024,Hard Drinks,144.32,2009,Medium,Tier 2,Supermarket Type2,3016.47
13.76,Low Sugar,0.034,Canned,132.72,2009,Medium,Tier 2,Supermarket Type2,3410.72
11.36,Low Sugar,0.004,Snack Foods,143.24,2009,Medium,Tier 2,Supermarket Type2,3084.38
13.25,Low Sugar,0.073,Baking Goods,137.13,2009,Medium,Tier 2,Supermarket Type2,3386.71
15.02,Regular,0.039,Frozen Foods,152.06,1987,High,Tier 2,Supermarket Type1,4090.39
9.49,Low Sugar,0.064,Frozen Foods,153.55,2009,Medium,Tier 2,Supermarket Type2,2872.32
10.58,Low Sugar,0.04,Snack Foods,121.29,1987,High,Tier 2,Supermarket Type1,2457.01
13.01,No Sugar,0.054,Household,144.54,2009,Medium,Tier 2,Supermarket Type2,3482.54
11.99,Low Sugar,0.031,Frozen Foods,128.57,2009,Medium,Tier 2,Supermarket Type2,2925.62
15.58,Low Sugar,0.044,Meat,198.22,1999,Medium,Tier 1,Departmental Store,5162.33
14.78,No Sugar,0.054,Health and Hygiene,135.47,2009,Medium,Tier 2,Supermarket Type2,3697.92
11.84,Regular,0.023,Meat,113.2,2009,Medium,Tier 2,Supermarket Type2,2576.44
13.48,reg,0.076,Meat,101.66,2009,Medium,Tier 2,Supermarket Type2,2711.06
10.89,Low Sugar,0.007,Soft Drinks,113.48,1987,High,Tier 2,Supermarket Type1,2368.62
13.72,No Sugar,0.031,Household,160.86,2009,Medium,Tier 2,Supermarket Type2,3976.92
13.45,Low Sugar,0.032,Frozen Foods,126.96,2009,Medium,Tier 2,Supermarket Type2,3223.27
12.96,No Sugar,0.011,Household,125.58,2009,Medium,Tier 2,Supermarket Type2,3082.86
10.25,Low Sugar,0.038,Hard Drinks,161.4,2009,Medium,Tier 2,Supermarket Type2,3205.04
11.49,Low Sugar,0.035,Soft Drinks,129.17,2009,Medium,Tier 2,Supermarket Type2,2826.07
14.38,Regular,0.055,Fruits and Vegetables,185.57,1987,High,Tier 2,Supermarket Type1,4908.7
15.26,Regular,0.031,Canned,170.72,1987,High,Tier 2,Supermarket Type1,4527.77
11.97,Regular,0.081,Frozen Foods,133.78,2009,Medium,Tier 2,Supermarket Type2,3027.5
18.73,Regular,0.124,Dairy,168.5,1999,Medium,Tier 1,Departmental Store,5265.84
11.34,Low Sugar,0.105,Fruits and Vegetables,131.68,2009,Medium,Tier 2,Supermarket Type2,2842.26
15.49,Low Sugar,0.159,Canned,209.62,1999,Medium,Tier 1,Departmental Store,5374.44
13.58,No Sugar,0.124,Health and Hygiene,164.07,1987,High,Tier 2,Supermarket Type1,4010.75
10.26,Low Sugar,0.038,Fruits and Vegetables,116.88,1998,Small,Tier 3,Food Mart,2295.41
11.32,Low Sugar,0.014,Meat,93.11,1998,Small,Tier 3,Food Mart,2049.75
10.52,Low Sugar,0.045,Dairy,153.92,2009,Medium,Tier 2,Supermarket Type2,3111.69
17.39,Low Sugar,0.073,Fruits and Vegetables,175.5,1999,Medium,Tier 1,Departmental Store,5106.04
11.03,Low Sugar,0.032,Soft Drinks,153.34,2009,Medium,Tier 2,Supermarket Type2,3216.48
12.32,Low Sugar,0.031,Dairy,117.31,2009,Medium,Tier 2,Supermarket Type2,2770.11
12.73,No Sugar,0.016,Health and Hygiene,112.75,2009,Medium,Tier 2,Supermarket Type2,2768.4
13.58,No Sugar,0.051,Household,90.16,2009,Medium,Tier 2,Supermarket Type2,2500.02
13.97,Low Sugar,0.039,Fruits and Vegetables,104.49,1998,Small,Tier 3,Food Mart,1008.8
12.45,Low Sugar,0.038,Snack Foods,160.71,2009,Medium,Tier 2,Supermarket Type2,3688.14
14.79,Regular,0.036,Canned,146.22,2009,Medium,Tier 2,Supermarket Type2,3919.22
10.54,No Sugar,0.02,Household,115.72,1987,High,Tier 2,Supermarket Type1,2336.1
14.24,No Sugar,0.007,Household,184.21,1987,High,Tier 2,Supermarket Type1,4572.42
15.51,Regular,0.052,Snack Foods,178.74,1987,High,Tier 2,Supermarket Type1,4748.07
10.2,Regular,0.055,Fruits and Vegetables,117.14,1998,Small,Tier 3,Food Mart,2287.85
11.12,Low Sugar,0.16,Soft Drinks,90.55,1998,Small,Tier 3,Food Mart,1951.66
11.45,Low Sugar,0.039,Meat,125.43,2009,Medium,Tier 2,Supermarket Type2,2738.39
12.65,Low Sugar,0.047,Fruits and Vegetables,129.27,2009,Medium,Tier 2,Supermarket Type2,3088.34
11.21,reg,0.116,Baking Goods,153.1,2009,Medium,Tier 2,Supermarket Type2,2782.79
10.57,Regular,0.097,Seafood,169.05,2009,Medium,Tier 2,Supermarket Type2,5341.06
11.18,Regular,0.076,Dairy,154.45,2009,Medium,Tier 2,Supermarket Type2,3272.91
12.83,Low Sugar,0.068,Fruits and Vegetables,162.76,2009,Medium,Tier 2,Supermarket Type2,3814.11
14.12,Low Sugar,0.042,Fruits and Vegetables,112.65,2009,Medium,Tier 2,Supermarket Type2,3081.93
12.28,No Sugar,0.012,Household,206.85,1987,High,Tier 2,Supermarket Type1,4593.12
5.93,Low Sugar,0.03,Dairy,109.76,1998,Small,Tier 3,Food Mart,1171.69
12.79,Regular,0.174,Meat,162.29,2009,Medium,Tier 2,Supermarket Type2,3797.06
9.44,No Sugar,0.09,Health and Hygiene,138.93,2009,Medium,Tier 2,Supermarket Type2,2560.36
11.65,Low Sugar,0.035,Soft Drinks,153.25,2009,Medium,Tier 2,Supermarket Type2,3353.21
16.96,Regular,0.174,Dairy,196.7,1999,Medium,Tier 1,Departmental Store,5442.15
14.27,Regular,0.04,Canned,141.2,2009,Medium,Tier 2,Supermarket Type2,3700.16
8.58,Regular,0.056,Baking Goods,153.47,2009,Medium,Tier 2,Supermarket Type2,2665.65
10.14,Low Sugar,0.01,Canned,95.25,1998,Small,Tier 3,Food Mart,1826.77
11.63,Low Sugar,0.045,Soft Drinks,103.77,1987,High,Tier 2,Supermarket Type1,2337.66
10.47,Low Sugar,0.032,Canned,119.68,1987,High,Tier 2,Supermarket Type1,2399.89
8.53,Regular,0.079,Meat,183.03,2009,Medium,Tier 2,Supermarket Type2,3257.26
11.4,Low Sugar,0.048,Baking Goods,143.79,2009,Medium,Tier 2,Supermarket Type2,3103.01
11.85,Low Sugar,0.137,Breads,172.17,2009,Medium,Tier 2,Supermarket Type2,3787.16
9.99,Low Sugar,0.042,Soft Drinks,171.44,2009,Medium,Tier 2,Supermarket Type2,3938.84
9.51,No Sugar,0.079,Household,94.15,1998,Small,Tier 3,Food Mart,1661.62
10.94,Low Sugar,0.113,Dairy,106.85,1998,Small,Tier 3,Food Mart,2243.02
11.27,Low Sugar,0.124,Canned,147.12,2009,Medium,Tier 2,Supermarket Type2,3143.52
13.2,Low Sugar,0.03,Dairy,149.75,2009,Medium,Tier 2,Supermarket Type2,3632.99
18.39,No Sugar,0.074,Household,179.17,1999,Medium,Tier 1,Departmental Store,5408.3
9.2,Low Sugar,0.033,Hard Drinks,119.43,1998,Small,Tier 3,Food Mart,2108.04
13.13,Regular,0.095,Snack Foods,116.75,2009,Medium,Tier 2,Supermarket Type2,2942.07
14.22,Low Sugar,0.038,Dairy,136.71,2009,Medium,Tier 2,Supermarket Type2,3596.68
11.8,Low Sugar,0.125,Canned,123.7,2009,Medium,Tier 2,Supermarket Type2,2782.56
13.2,Low Sugar,0.124,Fruits and Vegetables,159.31,2009,Medium,Tier 2,Supermarket Type2,3828.79
11.79,Low Sugar,0.023,Fruits and Vegetables,154.96,2009,Medium,Tier 2,Supermarket Type2,3420.41
9.37,Regular,0.014,Baking Goods,102.9,1998,Small,Tier 3,Food Mart,1809.27
13.27,Regular,0.132,Dairy,120.71,2009,Medium,Tier 2,Supermarket Type2,3053.49
19.14,Low Sugar,0.103,Hard Drinks,216.81,1999,Medium,Tier 1,Departmental Store,6347.57
11.83,Regular,0.128,Frozen Foods,139.06,2009,Medium,Tier 2,Supermarket Type2,3103.13
10.53,Low Sugar,0.085,Soft Drinks,120.15,1987,High,Tier 2,Supermarket Type1,2423.82
10.55,Low Sugar,0.077,Snack Foods,150.88,2009,Medium,Tier 2,Supermarket Type2,3057.49
15.49,Low Sugar,0.099,Canned,193.1,1999,Medium,Tier 1,Departmental Store,5037.84
12.73,No Sugar,0.069,Household,153.45,2009,Medium,Tier 2,Supermarket Type2,3601.05
12.52,Low Sugar,0.142,Snack Foods,158.05,2009,Medium,Tier 2,Supermarket Type2,3649.03
10.49,Low Sugar,0.125,Baking Goods,118.86,1987,High,Tier 2,Supermarket Type1,2387.07
11.58,Low Sugar,0.102,Soft Drinks,161.45,2009,Medium,Tier 2,Supermarket Type2,2637.01
9.99,Regular,0.052,Soft Drinks,130.19,2009,Medium,Tier 2,Supermarket Type2,2506.61
12.5,Low Sugar,0.048,Fruits and Vegetables,157.76,2009,Medium,Tier 2,Supermarket Type2,3637.98
14.58,Low Sugar,0.059,Meat,194.65,1987,High,Tier 2,Supermarket Type1,4862.3
15.38,No Sugar,0.062,Health and Hygiene,207.44,1999,Medium,Tier 1,Departmental Store,5305.52
15.23,Low Sugar,0.042,Frozen Foods,140.48,2009,Medium,Tier 2,Supermarket Type2,3902.6
